"pubmed","title","authors","year","journal","V1","V2","V3","V4","V5","FiAssign","color"
16026558,"A comparison of two FMRI protocols for eliciting hippocampal activation.","Binder JR, Bellgowan PS, Hammeke TA, Possing ET, Frost JA",2005,"Epilepsia",0.143573682532158,-0.0886486052218385,0.290748829220476,0.312633354020803,0.176097912972672,"2","#B79F00"
16027008,"Listening to a walking human activates the temporal biological motion area.","Bidet-Caulet A, Voisin J, Bertrand O, Fonlupt P",2005,"NeuroImage",0.680412845812401,0.364203024210011,-0.130828761947541,-0.262702108942566,-0.32794938702332,"1","#F8766D"
16027011,"Hemispheric asymmetry emerges at distinct parts of the occipitotemporal cortex for objects, logograms and phonograms: a functional MRI study.","Nakamura K, Oga T, Okada T, Sadato N, Takayama Y, Wydell T, Yonekura Y, Fukuyama H",2005,"NeuroImage",0.486484380764439,0.284626209357968,0.260736035044011,-0.249898738963148,-0.16889527653553,"1","#F8766D"
16027012,"Anterior prefrontal involvement in episodic retrieval reflects contextual interference.","King JA, Hartley T, Spiers HJ, Maguire EA, Burgess N",2005,"NeuroImage",0.357048150953402,-0.18230735320297,0.18448461210551,0.347973692947377,0.331345279134958,"4","#00BFC4"
16029213,"The role of anterior cingulate cortex and precuneus in the coordination of motor  behaviour.","Wenderoth N, Debaere F, Sunaert S, Swinnen SP",2005,"The European journal of neuroscience",0.452327663175871,0.408679239813914,-0.705368202296238,0.353439496563151,-0.00740705678561812,"4","#00BFC4"
16033924,"Neural coding of distinct statistical properties of reward information in humans.","Dreher JC, Kohn P, Berman KF",2006,"Cerebral cortex (New York, N.Y. : 1991)",0.150493448094296,-0.693063143428584,-0.3659997984741,0.493604083296752,0.373782579444479,"5","#619CFF"
16033937,"Children and adolescents with chronic cerebellar lesions show no clinically relevant signs of aphasia or neglect.","Richter S, Schoch B, Kaiser O, Groetschel H, Hein-Kropp C, Maschke M, Dimitrova A, Gizewski E, Ziegler W, Karnath HO, Timmann D",2005,"Journal of neurophysiology",-0.324998749211469,0.625651556956832,0.349739479614255,-0.327377529449568,-0.13876627759997,"1","#F8766D"
16035037,"Neural substrates for functionally discriminating self-face from personally familiar faces.","Platek SM, Loughead JW, Gur RC, Busch S, Ruparel K, Phend N, Panyavin IS, Langleben DD",2006,"Human brain mapping",0.382727443680229,-0.310233288671112,0.363727017192389,-0.252992587376399,0.147369987887932,"5","#619CFF"
16035045,"Activation of the left planum temporale in pitch processing is shaped by language experience.","Xu Y, Gandour J, Talavage T, Wong D, Dzemidzic M, Tong Y, Li X, Lowe M",2006,"Human brain mapping",0.934720257802299,0.613206740490735,0.688835825805144,-0.730450038578061,-0.799944195513303,"1","#F8766D"
16038681,"Neural networks of information processing in posttraumatic stress disorder: a functional magnetic resonance imaging study.","Bryant RA, Felmingham KL, Kemp AH, Barton M, Peduto AS, Rennie C, Gordon E, Williams LM",2005,"Biological psychiatry",-0.17355553197504,-0.578998560852377,-0.0715652396144585,-0.383201402378454,-0.0410556741544137,"5","#619CFF"
16038685,"Brain activity in cigarette smokers performing a working memory task: effect of smoking abstinence.","Xu J, Mendrek A, Cohen MS, Monterosso J, Rodriguez P, Simon SL, Brody A, Jarvik M, Domier CP, Olmstead R, Ernst M, London ED",2005,"Biological psychiatry",-0.265696643606208,-0.555763038788422,-0.108031028171921,0.360640413880443,-0.0940020406640348,"5","#619CFF"
16038771,"Erotic and disgust-inducing pictures--differences in the hemodynamic responses of the brain.","Stark R, Schienle A, Girod C, Walter B, Kirsch P, Blecker C, Ott U, Schafer A, Sammer G, Zimmermann M, Vaitl D",2005,"Biological psychology",0.133723132969062,-0.807923956957471,-0.13282935616324,-0.598494027396552,-0.0878271255543392,"5","#619CFF"
16038950,"Processing of auditory spatial cues in human cortex: an fMRI study.","Zimmer U, Lewald J, Erb M, Karnath HO",2006,"Neuropsychologia",0.596986251647629,0.373602103650905,-0.17729683636964,-0.17391265472594,-0.197602186151652,"1","#F8766D"
16039570,"Formal learning theory dissociates brain regions with different temporal integration.","Glascher J, Buchel C",2005,"Neuron",0.32229358219756,-0.159291834336424,-0.0166607888231077,0.20670746934391,0.246481233742654,"4","#00BFC4"
16040108,"Neural modeling and imaging of the cortical interactions underlying syllable production.","Guenther FH, Ghosh SS, Tourville JA",2006,"Brain and language",0.511279352389674,0.683201946858074,-0.272400688767165,-0.0902783856164557,-0.282595735770035,"1","#F8766D"
16043128,"The neural correlates of anhedonia in major depressive disorder.","Keedwell PA, Andrew C, Williams SC, Brammer MJ, Phillips ML",2005,"Biological psychiatry",-0.464896367685326,-1.07667853983519,-0.00704355736108386,-0.405871541432722,0.0162609745168165,"5","#619CFF"
16043132,"Brain regions associated with the expression and contextual regulation of anxiety in primates.","Kalin NH, Shelton SE, Fox AS, Oakes TR, Davidson RJ",2005,"Biological psychiatry",-0.221926196500866,-0.547302915559985,-0.128037185632899,-0.0880617313412426,0.0735070554780639,"5","#619CFF"
16043331,"Changes in regional cerebral blood flow by therapeutic vagus nerve stimulation in depression: an exploratory approach.","Zobel A, Joe A, Freymann N, Clusmann H, Schramm J, Reinhardt M, Biersack HJ, Maier W, Broich K",2005,"Psychiatry research",-0.760219409891752,0.0469730087664127,-0.479135142840341,-0.182806948216325,-0.266002950796357,"3","#00BA38"
16043368,"Transient BOLD responses at block transitions.","Fox MD, Snyder AZ, Barch DM, Gusnard DA, Raichle ME",2005,"NeuroImage",0.304027525157984,-0.115579951693452,-0.306673942136405,0.302242237472469,0.132554158742941,"4","#00BFC4"
16045505,"The robustness of perception.","Reinders AA, den Boer JA, Buchel C",2005,"The European journal of neuroscience",0.402347194972787,-0.518579394525239,-0.152097239366274,-0.282126396360385,-0.127024284636367,"5","#619CFF"
16046064,"Brain activation of spider phobics towards disorder-relevant, generally disgust-  and fear-inducing pictures.","Schienle A, Schafer A, Walter B, Stark R, Vaitl D",2005,"Neuroscience letters",-0.105552781492201,-1.2529941981289,-0.281905765940148,-1.02290668729034,-0.319971671957009,"5","#619CFF"
16046148,"Attributions on the brain: neuro-imaging dispositional inferences, beyond theory  of mind.","Harris LT, Todorov A, Fiske ST",2005,"NeuroImage",0.36614259352952,-0.463446120766403,0.191346251329941,-0.158658519161999,0.49841639514882,"5","#619CFF"
16046149,"Brain activation during execution and motor imagery of novel and skilled sequential hand movements.","Lacourse MG, Orr EL, Cramer SC, Cohen MJ",2005,"NeuroImage",0.376114513560204,0.348259121425254,-0.353503656472417,0.131108111817612,-0.07848322410547,"4","#00BFC4"
16049190,"Temporal dissociation of early lexical access and articulation using a delayed naming task--an FMRI study.","Kemeny S, Xu J, Park GH, Hosey LA, Wettig CM, Braun AR",2006,"Cerebral cortex (New York, N.Y. : 1991)",0.629892760516132,0.522677587267305,0.398935770742477,-0.184738105361818,-0.259056106788604,"1","#F8766D"
16049191,"A direct comparison of anterior prefrontal cortex involvement in episodic retrieval and integration.","Reynolds JR, McDermott KB, Braver TS",2006,"Cerebral cortex (New York, N.Y. : 1991)",0.327095370606598,-0.0682136848040907,0.270369307139685,0.384554186075824,0.208302882320964,"4","#00BFC4"
16051283,"Dissociating prefrontal contributions during a recency memory task.","Rajah MN, McIntosh AR",2006,"Neuropsychologia",0.447635402336573,-0.0980398264745265,0.666881365582536,0.550802284739297,0.272668609268026,"4","#00BFC4"
16051437,"Feelings of warmth correlate with neural activity in right anterior insular cortex.","Olausson H, Charron J, Marchand S, Villemure C, Strigo IA, Bushnell MC",2005,"Neuroscience letters",0.0898373057998852,-0.148005857930917,-1.05120782082032,-0.861940766248353,-0.47927469588783,"3","#00BA38"
16051501,"The reliability of fMRI activations in the medial temporal lobes in a verbal episodic memory task.","Wagner K, Frings L, Quiske A, Unterrainer J, Schwarzwald R, Spreer J, Halsband U, Schulze-Bonhage A",2005,"NeuroImage",-0.19719295666862,0.273941819950072,0.069765083824364,0.275710558033596,0.215173613205913,"2","#B79F00"
16054343,"Functional imaging evidence of the relationship between recurrent psychotic episodes and neurodegenerative course in schizophrenia.","Seok Jeong B, Kwon JS, Yoon Kim S, Lee C, Youn T, Moon CH, Yoon Kim C",2005,"Psychiatry research",-0.622184949348862,0.25847720620798,0.166883139555006,0.098829238385568,0.154659137747435,"2","#B79F00"
16054840,"Prefrontal cortex activity in self-initiated movements is condition-specific, but not movement-related.","Wiese H, Stude P, Nebel K, Forsting M, de Greiff A",2005,"NeuroImage",0.262570915520791,0.0264266668630107,-0.295472003083778,0.351396033791647,0.146677654074847,"4","#00BFC4"
16054842,"fMR-adaptation reveals a distributed representation of inanimate objects and places in human visual cortex.","Ewbank MP, Schluppeck D, Andrews TJ",2005,"NeuroImage",0.754137150617204,0.0271477414083038,0.0690410196320259,0.0230325709256813,-0.0400569199281791,"4","#00BFC4"
16055068,"Dissociation between ventral and dorsal fMRI activation during object and action  recognition.","Shmuelof L, Zohary E",2005,"Neuron",0.776450780857731,0.143274537145059,-0.329368087980257,0.165220017838987,-0.0598609359961982,"4","#00BFC4"
16055310,"Hippocampal activation during processing of previously seen visual stimulus pairs.","Ongur D, Zalesak M, Weiss AP, Ditman T, Titone D, Heckers S",2005,"Psychiatry research",0.260342749992298,-0.276599604291898,-0.0294583731833979,0.154784253084255,0.0185316341603392,"4","#00BFC4"
16055311,"Grey matter deficits and symptom profile in first episode schizophrenia.","Whitford TJ, Farrow TF, Gomes L, Brennan J, Harris AW, Williams LM",2005,"Psychiatry research",-0.991577698503503,0.530129402993921,0.265793927818786,-0.2460789990157,0.17514861059581,"2","#B79F00"
16055350,"When meaningless symbols become letters: neural activity change in learning new phonograms.","Callan AM, Callan DE, Masaki S",2005,"NeuroImage",0.501311227872897,0.428024345044796,0.588675625265037,-0.379150240625311,-0.367885403026887,"1","#F8766D"
16055351,"Emotion and attention interactions in social cognition: brain regions involved in processing anger prosody.","Sander D, Grandjean D, Pourtois G, Schwartz S, Seghier ML, Scherer KR, Vuilleumier P",2005,"NeuroImage",0.503905055659114,-0.479136362296207,0.187451180033612,-0.447938938653381,-0.226728263176072,"5","#619CFF"
16055352,"Neural dynamics of error processing in medial frontal cortex.","Mars RB, Coles MG, Grol MJ, Holroyd CB, Nieuwenhuis S, Hulstijn W, Toni I",2005,"NeuroImage",0.280398205548521,-0.319162957914121,-0.335582227020777,0.320207041862615,0.296062760972424,"4","#00BFC4"
16061152,"Contributions of the hippocampus and the striatum to simple association and frequency-based learning.","Amso D, Davidson MC, Johnson SP, Glover G, Casey BJ",2005,"NeuroImage",0.273968150751976,-0.110099635390665,-0.159549317944965,0.439736088299131,0.131420489220111,"4","#00BFC4"
16061398,"Neural responses to acute cocaine administration in the human brain detected by fMRI.","Kufahl PR, Li Z, Risinger RC, Rainey CJ, Wu G, Bloom AS, Li SJ",2005,"NeuroImage",-0.51634770587332,-0.580973619136541,-0.443751872931033,0.226480289252936,-0.104427458761769,"5","#619CFF"
16076549,"Intact hemispheric specialization for spatial and shape working memory in schizophrenia.","Manoach DS, White N, Lindgren KA, Heckers S, Coleman MJ, Dubal S, Goff DC, Holzman PS",2005,"Schizophrenia research",0.016974164121302,0.0704087268346371,0.243928366727116,0.30374597520088,0.180444051627803,"2","#B79F00"
16078183,"Investigating emotion with music: an fMRI study.","Koelsch S, Fritz T, V Cramon DY, Muller K, Friederici AD",2006,"Human brain mapping",0.413967788998154,-0.11331053024525,0.0130886309464271,-0.558068569024123,-0.403768921164145,"5","#619CFF"
16079408,"Encoding and the durability of episodic memory: a functional magnetic resonance imaging study.","Uncapher MR, Rugg MD",2005,"The Journal of neuroscience : the official journal of the Society for Neuroscience",0.44996210296759,-0.177073070099538,0.519848308160261,0.457863767449197,0.198563196263744,"4","#00BFC4"
16080160,"Cognitive processing in Chinese literate and illiterate subjects: an fMRI study.","Li G, Cheung RT, Gao JH, Lee TM, Tan LH, Fox PT, Jack CR Jr, Yang ES",2006,"Human brain mapping",0.314953329678796,0.360683353354507,0.699158987548068,-0.387055394575381,-0.349892747551589,"1","#F8766D"
16080162,"Direction-dependent visual cortex activation during horizontal optokinetic stimulation (fMRI study).","Bense S, Janusch B, Schlindwein P, Bauermann T, Vucurevic G, Brandt T, Stoeter P, Dieterich M",2006,"Human brain mapping",0.465231208759694,0.550634738401412,-0.713079922081025,0.178194465537846,-0.136054702773677,"3","#00BA38"
16081255,"How do we modulate our emotions? Parametric fMRI reveals cortical midline structures as regions specifically involved in the processing of emotional valences.","Heinzel A, Bermpohl F, Niese R, Pfennig A, Pascual-Leone A, Schlaug G, Northoff G",2005,"Brain research. Cognitive brain research",0.0165023847393764,-0.587659720405125,-0.0312503980376608,-0.284446993133241,0.0225543908113869,"5","#619CFF"
16082657,"Bilateral activation of the prefrontal cortex after strategic semantic cognitive  training.","Miotto EC, Savage CR, Evans JJ, Wilson BA, Martins MG, Iaki S, Amaro E Jr",2006,"Human brain mapping",0.121243128381541,-0.0709987323468499,0.200050825891093,0.132438584796424,0.121950396093317,"2","#B79F00"
16083967,"Method of construction of a MRI-based tabular database of 3D stereotaxic co-ordinates for individual structures in the basal ganglia of Macaca mulatta.","Deogaonkar M, Heers M, Mahajan S, Brummer M, Subramanian T",2005,"Journal of neuroscience methods",-0.265569825078244,0.548911889518457,-0.329487424503424,0.346952604692333,0.264116795695486,"2","#B79F00"
16084069,"Low-dose estradiol alters brain activity.","Stevens MC, Clark VP, Prestwood KM",2005,"Psychiatry research",-0.0903705945495223,-0.232593878110174,-0.162273848211037,0.07120141752071,-0.115613653662782,"5","#619CFF"
16084113,"Diffusion tensor imaging in medial temporal lobe epilepsy with hippocampal sclerosis.","Thivard L, Lehericy S, Krainik A, Adam C, Dormont D, Chiras J, Baulac M, Dupont S",2005,"NeuroImage",-1.05083420159937,0.932674773018736,-0.0908219362718504,-0.00752169956095625,0.459526314775932,"2","#B79F00"
16084114,"Concurrent CBF and CMRGlc changes during human brain activation by combined fMRI-PET scanning.","Newberg AB, Wang J, Rao H, Swanson RL, Wintering N, Karp JS, Alavi A, Greenberg JH, Detre JA",2005,"NeuroImage",-0.60152977382581,0.341342988024089,-0.668323368497882,0.0434523778846506,-0.123374436350526,"2","#B79F00"
16084116,"The functional neuroanatomy of coordinated orofacial movements: sparse sampling fMRI of whistling.","Dresel C, Castrop F, Haslinger B, Wohlschlaeger AM, Hennenlotter A, Ceballos-Baumann AO",2005,"NeuroImage",0.295547013401319,0.530705739616986,-0.680296241447352,-0.0270454253331624,-0.272979710382432,"3","#00BA38"
16084738,"Diffusion tensor imaging in chronic head injury survivors: correlations with learning and memory indices.","Salmond CH, Menon DK, Chatfield DA, Williams GB, Pena A, Sahakian BJ, Pickard JD",2006,"NeuroImage",-0.945380674341811,0.754413628573238,0.0583409231583717,-0.184666743770292,0.292887128911408,"2","#B79F00"
16084739,"Incidental effects of emotional valence in single word processing: an fMRI study.","Kuchinke L, Jacobs AM, Grubich C, Vo ML, Conrad M, Herrmann M",2005,"NeuroImage",0.436317085772278,-0.0675279543215357,0.689931867188291,-0.244667943582187,-0.100165481813965,"1","#F8766D"
16084839,"Anterior cingulate activation and error processing during interferon-alpha treatment.","Capuron L, Pagnoni G, Demetrashvili M, Woolwine BJ, Nemeroff CB, Berns GS, Miller AH",2005,"Biological psychiatry",-0.386441473522676,-0.0667472449154389,-0.211975953462003,0.217806711718079,0.108728452478116,"2","#B79F00"
16084858,"Functional neuroanatomy of body shape perception in healthy and eating-disordered women.","Uher R, Murphy T, Friederich HC, Dalgleish T, Brammer MJ, Giampietro V, Phillips ML, Andrew CM, Ng VW, Williams SC, Campbell IC, Treasure J",2005,"Biological psychiatry",-0.2998198874598,-0.551560238262143,-0.121635214254827,-0.601805595051173,-0.00427056633030266,"5","#619CFF"
16085427,"Empirical comparison of maximal voxel and non-isotropic adjusted cluster extent results in a voxel-based morphometry study of comorbid learning disability with schizophrenia.","Moorhead TW, Job DE, Spencer MD, Whalley HC, Johnstone EC, Lawrie SM",2005,"NeuroImage",-0.517054091578998,0.515979463767372,0.0268405474462519,-0.0231772024846598,0.257417140433339,"2","#B79F00"
16087350,"Implementation of visuospatial cues in response selection.","van Eimeren T, Wolbers T, Munchau A, Buchel C, Weiller C, Siebner HR",2006,"NeuroImage",0.461041792972755,0.153180303948741,-0.34886213427058,0.298979088910738,0.0806744479590927,"4","#00BFC4"
16087351,"Brain correlates of aesthetic judgment of beauty.","Jacobsen T, Schubotz RI, Hofel L, Cramon DY",2006,"NeuroImage",0.744393161155715,-0.437487330232201,0.255011519119772,-0.2266769817457,0.612002091044594,"5","#619CFF"
16087352,"Attachment-style differences in the ability to suppress negative thoughts: exploring the neural correlates.","Gillath O, Bunge SA, Shaver PR, Wendelken C, Mikulincer M",2005,"NeuroImage",-0.0681937293144581,-1.28697662000202,0.0979497065054016,-0.611876425443431,0.228749553840559,"5","#619CFF"
16087353,"Effects of cognitive-behavioral therapy on brain activation in specific phobia.","Straube T, Glauer M, Dilger S, Mentzel HJ, Miltner WH",2006,"NeuroImage",-0.440097908715589,-0.803131483034997,-0.258625834029908,-0.663326658518745,-0.11020878867268,"5","#619CFF"
16092132,"Hemispheric asymmetry of sulcus-function correspondence: quantization and developmental implications.","Hasnain MK, Fox PT, Woldorff MG",2006,"Human brain mapping",0.0700452255811624,0.641350582681637,-0.19952687422779,0.136981790334374,0.0202133223496736,"4","#00BFC4"
16095568,"Cerebral metabolic dysfunction and impaired vigilance in recently abstinent methamphetamine abusers.","London ED, Berman SM, Voytek B, Simon SL, Mandelkern MA, Monterosso J, Thompson PM, Brody AL, Geaga JA, Hong MS, Hayashi KM, Rawson RA, Ling W",2005,"Biological psychiatry",-0.79023687502966,-0.156897274674158,-0.0126402891420205,0.061865575047522,0.106736475191226,"2","#B79F00"
16095920,"A special role for numbers in working memory? An fMRI study.","Knops A, Nuerk HC, Fimm B, Vohn R, Willmes K",2006,"NeuroImage",0.592715551646875,0.111377049881339,0.254812014889726,0.245126019345874,-0.171675714972668,"4","#00BFC4"
16098571,"Differential prefrontal-temporal neural correlates of semantic processing in children.","Blumenfeld HK, Booth JR, Burman DD",2006,"Brain and language",0.275295930604114,0.206858409694194,0.415426099051224,-0.0130270721223632,0.0347959557101133,"1","#F8766D"
16098766,"Cerebral perfusion abnormality in narcolepsy with cataplexy.","Joo EY, Hong SB, Tae WS, Kim JH, Han SJ, Cho YW, Yoon CH, Lee SI, Lee MH, Lee KH, Kim MH, Kim BT, Kim L",2005,"NeuroImage",-0.916048558604545,0.476643966067228,-0.244074750069881,0.180795775570286,0.129662992087451,"2","#B79F00"
16099178,"Comparison of fMRI motion correction software tools.","Oakes TR, Johnstone T, Ores Walsh KS, Greischar LL, Alexander AL, Fox AS, Davidson RJ",2005,"NeuroImage",-0.0263276571916358,0.475205945765272,-0.466625662985214,0.376497592590422,0.285366711463392,"4","#00BFC4"
16099179,"Left temporo-limbic and orbital dysfunction in schizophrenia during odor familiarity and hedonicity judgments.","Plailly J, d'Amato T, Saoud M, Royet JP",2006,"NeuroImage",-0.130761502476601,-0.163894834013725,-0.186445136399537,-0.584840399743775,-0.141874396755647,"5","#619CFF"
16099355,"Neural impact of the semantic content of visual mental images and visual percepts.","Mazard A, Laou L, Joliot M, Mellet E",2005,"Brain research. Cognitive brain research",0.655995647749892,0.25448050246406,0.100715510502736,0.0116603223995924,0.00997884013294694,"4","#00BFC4"
16102540,"Brain mechanisms for extracting spatial information from smell.","Porter J, Anand T, Johnson B, Khan RM, Sobel N",2005,"Neuron",0.28491197611209,0.212944983105731,-0.303662030561323,-0.372311084035129,-0.255262280066317,"4","#00BFC4"
16102979,"Task-dependent posterior cingulate activation in mild cognitive impairment.","Ries ML, Schmitz TW, Kawahara TN, Torgerson BM, Trivedi MA, Johnson SC",2006,"NeuroImage",-0.224239241606944,-0.202867507748604,0.451912400465421,0.417806396419904,0.484928777069969,"2","#B79F00"
16108017,"Method for multimodal analysis of independent source differences in schizophrenia: combining gray matter structural and auditory oddball functional data.","Calhoun VD, Adali T, Giuliani NR, Pekar JJ, Kiehl KA, Pearlson GD",2006,"Human brain mapping",-0.427948291950048,0.405727112048506,0.091617637319835,-0.00915494645001641,0.0799963050462532,"2","#B79F00"
16108019,"Motion standstill leads to activation of inferior parietal lobe.","Federspiel A, Volpe U, Horn H, Dierks T, Franck A, Vannini P, Wahlund LO, Galderisi S, Maj M",2006,"Human brain mapping",0.545505909006382,0.228791112506288,-0.45369478484944,-0.0139772272627652,-0.158870800350853,"4","#00BFC4"
16109491,"Cognitive modules utilized for narrative comprehension in children: a functional  magnetic resonance imaging study.","Schmithorst VJ, Holland SK, Plante E",2006,"NeuroImage",0.233143368015914,0.407452350849939,0.335804401449026,-0.220032690840849,-0.0603014161789218,"1","#F8766D"
16109492,"Selective response to letter categorization within the left fusiform gyrus.","Pernet C, Celsis P, Demonet JF",2005,"NeuroImage",0.647467527448466,0.279368597607002,0.490824467785197,-0.151714969170978,-0.203300312610965,"1","#F8766D"
16109493,"Neural correlates of dual-task performance after minimizing task-preparation.","Erickson KI, Colcombe SJ, Wadhwa R, Bherer L, Peterson MS, Scalf PE, Kramer AF",2005,"NeuroImage",0.424423003639218,-0.00546001308600414,0.037736210856336,0.429724012006681,0.0854849833050883,"4","#00BFC4"
16111898,"When visual perception causes feeling: enhanced cross-modal processing in grapheme-color synesthesia.","Weiss PH, Zilles K, Fink GR",2005,"NeuroImage",0.708772924908401,0.27476350353289,-0.0968322017934871,-0.123592472186663,-0.253179748414702,"1","#F8766D"
16112148,"Differential role of the orbital frontal lobe in emotional versus cognitive perspective-taking.","Hynes CA, Baird AA, Grafton ST",2006,"Neuropsychologia",0.104804911504563,-0.369725136201426,0.233093908263187,-0.208572997382195,0.40353261553749,"5","#619CFF"
16112876,"Differential coding of hyperalgesia in the human brain: a functional MRI study.","Maihofner C, Handwerker HO",2005,"NeuroImage",-0.111178274119564,-0.120180927444827,-1.74591069333919,-1.35350725517676,-0.897716973202824,"3","#00BA38"
16112877,"Where does your own action influence your perception of another person's action in the brain?","Hamilton AF, Wolpert DM, Frith U, Grafton ST",2006,"NeuroImage",0.402190851471792,0.043191976111367,-0.313971105244919,-0.0981756892334123,0.0503197100632864,"4","#00BFC4"
16115783,"Change detection in children with autism: an auditory event-related fMRI study.","Gomot M, Bernard FA, Davis MH, Belmonte MK, Ashwin C, Bullmore ET, Baron-Cohen S",2006,"NeuroImage",0.0546524489393888,0.0489334960023279,0.230866482112605,-0.162747978229438,0.0531226692392547,"5","#619CFF"
16122944,"Neuronal correlates of theory of mind and empathy: a functional magnetic resonance imaging study in a nonverbal task.","Vollm BA, Taylor AN, Richardson P, Corcoran R, Stirling J, McKie S, Deakin JF, Elliott R",2006,"NeuroImage",0.118555202098048,-0.334804639780301,0.267477548608608,-0.393589104303108,0.267365250035336,"5","#619CFF"
16122945,"Development of attentional networks: an fMRI study with children and adults.","Konrad K, Neufang S, Thiel CM, Specht K, Hanisch C, Fan J, Herpertz-Dahlmann B, Fink GR",2005,"NeuroImage",-0.157890846552466,0.148268289806851,0.169595916154002,0.176182096562285,0.118439242127159,"2","#B79F00"
16122946,"Neural correlates of superior intelligence: stronger recruitment of posterior parietal cortex.","Lee KH, Choi YY, Gray JR, Cho SH, Chae JH, Lee S, Kim K",2006,"NeuroImage",-0.0749189895082034,0.11525502688558,0.221965945048558,0.0993383231697453,0.177488044713535,"2","#B79F00"
16125460,"Diffusion tensor imaging and tractography of distal peripheral nerves at 3 T.","Hiltunen J, Suortti T, Arvela S, Seppa M, Joensuu R, Hari R",2005,"Clinical neurophysiology : official journal of the International Federation of Clinical Neurophysiology",-0.819805291102833,1.34697544478856,-0.976197801117633,-0.343856906633919,0.0274775122674431,"2","#B79F00"
16125741,"The fusiform face area is not sufficient for face recognition: evidence from a patient with dense prosopagnosia and no occipital face area.","Steeves JK, Culham JC, Duchaine BC, Pratesi CC, Valyear KF, Schindler I, Humphrey GK, Milner AD, Goodale MA",2006,"Neuropsychologia",0.483742514693378,-0.171789958553035,0.17623758669699,-0.271573699737826,0.0138637730062705,"5","#619CFF"
16125977,"Affective ambiguity for a group recruits ventromedial prefrontal cortex.","Simmons A, Stein MB, Matthews SC, Feinstein JS, Paulus MP",2006,"NeuroImage",0.26037121420695,-0.662946652961953,0.175962790412464,-0.212364559620187,0.127994717697938,"5","#619CFF"
16126414,"Phonological processing in Chinese-English bilingual biscriptals: an fMRI study.","Tham WW, Rickard Liow SJ, Rajapakse JC, Choong Leong T, Ng SE, Lim WE, Ho LG",2005,"NeuroImage",0.698068511890303,0.644433248628302,1.33200777143111,-0.892855384963802,-0.627048371272093,"1","#F8766D"
16126415,"Systems level modeling of a neuronal network subserving intrinsic alertness.","Mottaghy FM, Willmes K, Horwitz B, Muller HW, Krause BJ, Sturm W",2006,"NeuroImage",-0.064044049494893,0.153978063155438,-0.181537965489525,-0.0117223580582326,0.0339351188711312,"4","#00BFC4"
16129404,"The neural basis of financial risk taking.","Kuhnen CM, Knutson B",2005,"Neuron",-0.00984369511112689,-1.22147202539909,-0.0963273798919057,0.276245553376574,0.691407719157816,"5","#619CFF"
16129560,"Global and regional gray matter reductions in ADHD: a voxel-based morphometric study.","Carmona S, Vilarroya O, Bielsa A, Tremols V, Soliva JC, Rovira M, Tomas J, Raheb C, Gispert JD, Batlle S, Bulbena A",2005,"Neuroscience letters",-0.685335648461246,0.25383551936912,0.271487082002522,-0.0401600439519511,0.0612575847038094,"2","#B79F00"
16135779,"Changes in connectivity profiles as a mechanism for strategic control over interfering subliminal information.","Wolbers T, Schoell ED, Verleger R, Kraft S, McNamara A, Jaskowski P, Buchel C",2006,"Cerebral cortex (New York, N.Y. : 1991)",0.330361385911707,-0.212693199644123,-0.180396799918761,0.141834997216451,0.0252210934191422,"4","#00BFC4"
16135780,"Neuro-functional differences associated with arithmetic processing in Turner syndrome.","Kesler SR, Menon V, Reiss AL",2006,"Cerebral cortex (New York, N.Y. : 1991)",-0.147148292890794,-0.049422177320702,0.278595046882747,0.188530068998588,0.121234378570206,"2","#B79F00"
16135781,"Functional dissociation of attentional selection within PFC: response and non-response related aspects of attentional selection as ascertained by fMRI.","Liu X, Banich MT, Jacobson BL, Tanabe JL",2006,"Cerebral cortex (New York, N.Y. : 1991)",0.57784879675885,-0.207620483786352,0.0547459342464184,0.102948469239658,-0.0131412010391724,"5","#619CFF"
16137894,"How reading differs from object naming at the neuronal level.","Price CJ, McCrory E, Noppeney U, Mechelli A, Moore CJ, Biggio N, Devlin JT",2006,"NeuroImage",0.842139060554732,0.517439162161066,0.587264243673564,-0.44491477582947,-0.496140158927222,"1","#F8766D"
16139525,"Dysfunction of ventral striatal reward prediction in schizophrenia.","Juckel G, Schlagenhauf F, Koslowski M, Wustenberg T, Villringer A, Knutson B, Wrase J, Heinz A",2006,"NeuroImage",-0.574291586599055,-0.78448554596795,-0.0627028432400035,0.205574130022777,0.060632242238869,"5","#619CFF"
16139806,"Atypical motor and sensory cortex activation in attention-deficit/hyperactivity disorder: a functional magnetic resonance imaging study of simple sequential finger tapping.","Mostofsky SH, Rimrodt SL, Schafer JG, Boyce A, Goldberg MC, Pekar JJ, Denckla MB",2006,"Biological psychiatry",-0.069275037867222,0.503985994397375,-0.317300808249227,0.121521466831232,-0.171373751089938,"3","#00BA38"
16139812,"Neural mechanisms of automatic and direct processing of phobogenic stimuli in specific phobia.","Straube T, Mentzel HJ, Miltner WH",2006,"Biological psychiatry",0.157993150676524,-0.758872698354257,-0.0158978847810552,-0.490949988348443,-0.0604411225858357,"5","#619CFF"
